Name,Zone,Price,Surface,Zone_num
"Bilocale via Tirso 4, Ripamonti, Milano",ripamonti-vigentino,1200,59.0,4
"Bilocale via Bernardino Verro 41, Ripamonti, Milano",ripamonti-vigentino,1200,50.0,4
"Bilocale via Gargano 17, Corvetto, Milano",ripamonti-vigentino,1050,50.0,4
"Bilocale via Giuseppe Ripamonti 292, Vigentino - Fatima, Milano",ripamonti-vigentino,1100,53.0,4
"Monolocale via Bernardino Verro 2, Pezzotti - Meda, Milano",ripamonti-vigentino,1000,40.0,4
"Bilocale via Giovanni Spadolini 6, Ripamonti, Milano",ripamonti-vigentino,1500,65.0,4
"Bilocale via Rutilia 27, Ripamonti, Milano",ripamonti-vigentino,1050,50.0,4
"Bilocale via Gallura 1, Ripamonti, Milano",ripamonti-vigentino,900,51.0,4
"Monolocale via Rutilia 17, Ripamonti, Milano",ripamonti-vigentino,800,41.0,4
"Bilocale via Privata Ebro 12, Ripamonti, Milano",ripamonti-vigentino,900,55.0,4
"Bilocale via dei Fontanili 2, Ripamonti, Milano",ripamonti-vigentino,1150,45.0,4
"Monolocale via Giuseppe Ripamonti, Ripamonti, Milano",ripamonti-vigentino,1250,56.0,4
"Bilocale via Muzio Attendolo detto Sforza 5, Vigentino - Fatima, Milano",ripamonti-vigentino,1050,65.0,4
"Trilocale via Giuseppe Ripamonti 219, Vigentino - Fatima, Milano",ripamonti-vigentino,1250,80.0,4
"Trilocale via dei Guarneri 24, Vigentino - Fatima, Milano",ripamonti-vigentino,1200,70.0,4
"Monolocale via Gallura 9, Ripamonti, Milano",ripamonti-vigentino,800,30.0,4
"Bilocale via Bastia 6, Ripamonti, Milano",ripamonti-vigentino,1300,40.0,4
"Trilocale via Giuseppe Ripamonti 66, Ripamonti, Milano",ripamonti-vigentino,1500,110.0,4
"Trilocale via Giuseppe Ripamonti 66, Ripamonti, Milano",ripamonti-vigentino,1650,120.0,4
"Bilocale via Ripamonti, 190, Vigentino - Fatima, Milano",ripamonti-vigentino,1150,47.0,4
"Bilocale viale Ortles 54/A, Corvetto, Milano",ripamonti-vigentino,1180,55.0,4
"Trilocale via Pompeo Leoni, Ripamonti, Milano",ripamonti-vigentino,1050,88.0,4
"Trilocale via Rutilia, Ripamonti, Milano",ripamonti-vigentino,900,60.0,4
"Bilocale via dei Guarneri, Vigentino - Fatima, Milano",ripamonti-vigentino,750,65.0,4
"Bilocale via Giuseppe Ripamonti, Vigentino - Fatima, Milano",ripamonti-vigentino,850,40.0,4
"Trilocale via Bernardino Verro 33/6, Ripamonti, Milano",ripamonti-vigentino,2000,105.0,4
"Bilocale via Giuseppe Ripamonti, Ripamonti, Milano",ripamonti-vigentino,1000,68.0,4
"Bilocale viale Toscana 13, Ripamonti, Milano",ripamonti-vigentino,1400,55.0,4
"Bilocale via Giuseppe Ripamonti 257, Vigentino - Fatima, Milano",ripamonti-vigentino,1050,50.0,4
"Bilocale via Broni 21, Vigentino - Fatima, Milano",ripamonti-vigentino,1200,45.0,4
"Trilocale via Val di Sole 7, Vigentino - Fatima, Milano",ripamonti-vigentino,1450,110.0,4
"Trilocale via Gian Francesco Pizzi 14, Ripamonti, Milano",ripamonti-vigentino,1500,110.0,4
"Bilocale via dei Fontanili 55, Ripamonti, Milano",ripamonti-vigentino,920,55.0,4
"Bilocale via Giuseppe Ripamonti 190, Vigentino - Fatima, Milano",ripamonti-vigentino,1000,55.0,4
"Trilocale via RIPAMONTI  113, Ripamonti, Milano",ripamonti-vigentino,1100,80.0,4
"Monolocale via Bernardino Verro, Pezzotti - Meda, Milano",ripamonti-vigentino,900,40.0,4
"Bilocale via Rutilia 9, Ripamonti, Milano",ripamonti-vigentino,1600,60.0,4
"Bilocale via Giuseppe Ripamonti 194, Vigentino - Fatima, Milano",ripamonti-vigentino,1000,58.0,4
"Bilocale via Fra' Riccardo Pampuri 7, Vigentino - Fatima, Milano",ripamonti-vigentino,930,50.0,4
"Monolocale via Giuseppe Ripamonti 194, Vigentino - Fatima, Milano",ripamonti-vigentino,650,35.0,4
"Bilocale via Giuseppe Ripamonti 304, Vigentino - Fatima, Milano",ripamonti-vigentino,950,48.0,4
"Loft via Bernardo Quaranta 40, Vigentino - Fatima, Milano",ripamonti-vigentino,850,40.0,4
"Loft viale Ortles 54/a, Corvetto, Milano",ripamonti-vigentino,1050,70.0,4
"Monolocale via Giuseppe Ripamonti 193, Vigentino - Fatima, Milano",ripamonti-vigentino,800,38.0,4
"Bilocale via Noto 10, Vigentino - Fatima, Milano",ripamonti-vigentino,1100,50.0,4
"Monolocale via Privata Tirso 2, Ripamonti, Milano",ripamonti-vigentino,800,30.0,4
"Bilocale via Erice 8, Vigentino - Fatima, Milano",ripamonti-vigentino,1000,62.0,4
"Bilocale via Gastone De Foix 9, Vigentino - Fatima, Milano",ripamonti-vigentino,1000,60.0,4
"Trilocale via San Bernardo, Quintosole - Chiaravalle, Milano",ripamonti-vigentino,1150,60.0,4
"Bilocale via Gargano 17, Corvetto, Milano",ripamonti-vigentino,1100,52.0,4
"Bilocale via Bernardo Quaranta 40, Vigentino - Fatima, Milano",ripamonti-vigentino,1350,56.0,4
"Trilocale largo Camillo Caccia Dominioni 1, Ripamonti, Milano",ripamonti-vigentino,1310,75.0,4
"Bilocale via dei Fontanili 24B, Ripamonti, Milano",ripamonti-vigentino,1000,55.0,4
"Trilocale via dei Bognetti 9, Pezzotti - Meda, Milano",ripamonti-vigentino,1950,105.0,4
"Bilocale via Fra' Riccardo Pampuri 16, Vigentino - Fatima, Milano",ripamonti-vigentino,850,45.0,4
"Trilocale via Gian Francesco Pizzi 23, Ripamonti, Milano",ripamonti-vigentino,1650,85.0,4
"Bilocale via Giacomo Antonini 64, Vigentino - Fatima, Milano",ripamonti-vigentino,1170,62.0,4
"Bilocale via Noto 17, Vigentino - Fatima, Milano",ripamonti-vigentino,1400,80.0,4
"Loft via Ampola 11, Ripamonti, Milano",ripamonti-vigentino,2100,200.0,4
"Appartamento via Broni 19, Vigentino - Fatima, Milano",ripamonti-vigentino,890,33.0,4
"Bilocale via Astura, Ripamonti, Milano",ripamonti-vigentino,1150,74.0,4
"Bilocale buono stato, primo piano, Vigentino - Fatima, Milano",ripamonti-vigentino,1200,65.0,4
"Bilocale via Sibari 8, Vigentino - Fatima, Milano",ripamonti-vigentino,800,55.0,4
"Trilocale via Spadolini, Ripamonti, Milano",ripamonti-vigentino,2250,100.0,4
"Bilocale via Bernardino Verro 46, Ripamonti, Milano",ripamonti-vigentino,1400,47.0,4
"Bilocale via Corrado II il Salico 6, Ripamonti, Vigentino, Milano",ripamonti-vigentino,1150,50.0,4
"Bilocale via Corrado II il Salico 12, Ripamonti, Milano",ripamonti-vigentino,1150,60.0,4
"Bilocale via Bernardino Verro 45, Ripamonti, Milano",ripamonti-vigentino,750,50.0,4
"Bilocale via Giovanni Spadolini 9A, Ripamonti, Milano",ripamonti-vigentino,1300,55.0,4
"Trilocale via Bernardino Verro, Ripamonti, Milano",ripamonti-vigentino,2000,100.0,4
"Bilocale via Astura 9, Ripamonti, Milano",ripamonti-vigentino,900,68.0,4
"Trilocale viale Toscana, Ripamonti, Milano",ripamonti-vigentino,2250,100.0,4
"Bilocale viale Ortles 54/a, Corvetto, Milano",ripamonti-vigentino,1100,59.0,4
"Quadrilocale via Giuseppe Ripamonti 190, Vigentino - Fatima, Milano",ripamonti-vigentino,1700,110.0,4
"Monolocale via Giuseppe Ripamonti 292, Vigentino - Fatima, Milano",ripamonti-vigentino,900,40.0,4
"Loft, buono stato, piano terra, Ripamonti, Milano",ripamonti-vigentino,1000,58.0,4
"Loft viale Ortles 54/a, Corvetto, Milano",ripamonti-vigentino,1050,59.0,4
"Bilocale piazza Adriano Olivetti, Ripamonti, Milano",ripamonti-vigentino,1800,84.0,4
"Trilocale via Astura 9, Ripamonti, Milano",ripamonti-vigentino,1160,74.0,4
"Bilocale via Fryderyk Chopin 17, Vigentino - Fatima, Milano",ripamonti-vigentino,1000,65.0,4
"Quadrilocale via dei Bognetti, Ripamonti, Milano",ripamonti-vigentino,1650,140.0,4
"Trilocale via Ripamonti, Ripamonti, Milano",ripamonti-vigentino,1900,100.0,4
"Bilocale via Fryderyk Chopin 19, Vigentino - Fatima, Milano",ripamonti-vigentino,1200,80.0,4
"Loft via Carlo De Angeli, Ripamonti, Milano",ripamonti-vigentino,1400,110.0,4
"Monolocale via Giuseppe Ripamonti 193, Vigentino - Fatima, Milano",ripamonti-vigentino,750,28.0,4
"Trilocale largo Camillo Caccia Dominioni, Ripamonti, Milano",ripamonti-vigentino,1350,75.0,4
"Monolocale via Giuseppe Ripamonti, Ripamonti, Milano",ripamonti-vigentino,800,40.0,4
"Loft, buono stato, piano terra, Ripamonti, Milano",ripamonti-vigentino,1000,58.0,4
"Bilocale via Ripamonti, Vigentino - Fatima, Milano",ripamonti-vigentino,1400,70.0,4
"Bilocale via Arcivescovo Calabiana, Lodi - Brenta, Milano",ripamonti-vigentino,1000,45.0,4
"Monolocale via Ripamonti, Vigentino - Fatima, Milano",ripamonti-vigentino,1150,30.0,4
"Bilocale via Giuseppe Ripamonti, Ripamonti, Milano",ripamonti-vigentino,1400,70.0,4
"Monolocale via Giuseppe Ripamonti,288, Vigentino - Fatima, Milano",ripamonti-vigentino,1150,55.0,4
"Bilocale via San Bernardo,1, Quintosole - Chiaravalle, Milano",ripamonti-vigentino,1000,55.0,4
"Bilocale viale Isonzo,27, Ripamonti, Milano",ripamonti-vigentino,2250,50.0,4
"Bilocale via dei fontanili ,11, Ripamonti, Milano",ripamonti-vigentino,2000,45.0,4
"Monolocale via Giovanni Lorenzini 5, Ripamonti, Milano",ripamonti-vigentino,800,40.0,4
"Bilocale via Giacomo Antonini 64, Vigentino - Fatima, Milano",ripamonti-vigentino,970,61.0,4
"Bilocale via Antonio Pasinetti, Ripamonti, Milano",ripamonti-vigentino,825,45.0,4
"Monolocale via Giuseppe Ripamonti,199, Vigentino - Fatima, Milano",ripamonti-vigentino,1550,55.0,4
"Monolocale via Ripamonti, Vigentino - Fatima, Milano",ripamonti-vigentino,850,30.0,4
"Monolocale via Giuseppe Ripamonti, Ripamonti, Milano",ripamonti-vigentino,850,40.0,4
"Monolocale buono stato, quinto piano, Vigentino - Fatima, Milano",ripamonti-vigentino,1000,45.0,4
"Trilocale largo Camillo Caccia Dominioni, Ripamonti, Milano",ripamonti-vigentino,1350,75.0,4
"Monolocale via verro  45, Ripamonti, Milano",ripamonti-vigentino,850,30.0,4
"Trilocale via Giuseppe Ripamonti 199, Vigentino - Fatima, Milano",ripamonti-vigentino,1300,65.0,4
"Trilocale largo Camillo Caccia Dominioni, Ripamonti, Milano",ripamonti-vigentino,1350,75.0,4
"Bilocale via Privata Bastia,1, Ripamonti, Milano",ripamonti-vigentino,2800,70.0,4
"Bilocale via Giuseppe Ripamonti, Ripamonti, Milano",ripamonti-vigentino,1400,70.0,4
"Monolocale via Tirso 6, Ripamonti, Milano",ripamonti-vigentino,1100,50.0,4
"Appartamento via Val di Sole 9, Vigentino - Fatima, Milano",ripamonti-vigentino,2000,120.0,4
"Monolocale viale Sabotino, Ripamonti, Milano",ripamonti-vigentino,1280,40.0,4
"Monolocale via Giuseppe Ripamonti, Ripamonti, Milano",ripamonti-vigentino,800,40.0,4
"Trilocale via Giuseppe Ripamonti, Ripamonti, Milano",ripamonti-vigentino,1900,100.0,4
"Bilocale ottimo stato, secondo piano, Ripamonti, Milano",ripamonti-vigentino,1166,80.0,4
"Monolocale via ripamonti , 193, Vigentino - Fatima, Milano",ripamonti-vigentino,900,40.0,4
"Bilocale via Bernardino Verro 8, Ripamonti, Milano",ripamonti-vigentino,1000,50.0,4
"Bilocale via Privata Ebro,1, Ripamonti, Milano",ripamonti-vigentino,1400,50.0,4
"Monolocale via Giuseppe Ripamonti 199, Vigentino - Fatima, Milano",ripamonti-vigentino,850,50.0,4
"Monolocale via Bernardino Verro 33/6, Ripamonti, Milano",ripamonti-vigentino,950,40.0,4
"Trilocale via Giuseppe Ripamonti,199, Vigentino - Fatima, Milano",ripamonti-vigentino,1750,80.0,4
"Monolocale viale Toscana, Ripamonti, Milano",ripamonti-vigentino,650,25.0,4
"Trilocale via Giovanni Spadolini,11, Ripamonti, Milano",ripamonti-vigentino,2200,65.0,4
"Quadrilocale via Giovanni Spadolini,11, Ripamonti, Milano",ripamonti-vigentino,2450,90.0,4
"Trilocale via Giovanni Spadolini,11, Ripamonti, Milano",ripamonti-vigentino,1850,65.0,4
"Monolocale via ripamonti , 193, Vigentino - Fatima, Milano",ripamonti-vigentino,1000,40.0,4
"Trilocale via Giuseppe Ripamonti,199, Vigentino - Fatima, Milano",ripamonti-vigentino,2050,90.0,4
"Trilocale via Giuseppe Ripamonti,199, Vigentino - Fatima, Milano",ripamonti-vigentino,1950,90.0,4
"Monolocale via Ripamonti, 1, Vigentino - Fatima, Milano",ripamonti-vigentino,1250,55.0,4
"Monolocale via ripamonti, 199, Vigentino - Fatima, Milano",ripamonti-vigentino,1000,50.0,4
"Appartamento via Tirso, 9, Ripamonti, Milano",ripamonti-vigentino,1100,45.0,4
"Monolocale via Ebro, Ripamonti, Milano",ripamonti-vigentino,1400,12.0,4
"Appartamento Giovanni Spadolini, 11, Ripamonti, Milano",ripamonti-vigentino,850,55.0,4
"Trilocale via Bernardino Verro, Ripamonti, Milano",ripamonti-vigentino,1890,125.0,4
"Trilocale via Luigi Alamanni 8, Vigentino - Fatima, Milano",ripamonti-vigentino,1650,110.0,4
"Bilocale via Giuseppe Ripamonti 194, Vigentino - Fatima, Milano",ripamonti-vigentino,1100,50.0,4
"Bilocale via Ebro 7, Ripamonti, Milano",ripamonti-vigentino,930,50.0,4
"Monolocale via Bernardino Verro 2, Pezzotti - Meda, Milano",ripamonti-vigentino,1050,37.0,4
"Bilocale via Gallura 7, Ripamonti, Milano",ripamonti-vigentino,950,65.0,4
"Bilocale via Val di Sole 12, Vigentino - Fatima, Milano",ripamonti-vigentino,1200,65.0,4
"Appartamento via Giuseppe Ripamonti 192, Vigentino - Fatima, Milano",ripamonti-vigentino,1300,50.0,4
"Villa a schiera 2 locali, ottimo stato, Ripamonti, Milano",ripamonti-vigentino,1100,45.0,4
"Bilocale via Noto 10, Vigentino - Fatima, Milano",ripamonti-vigentino,1100,50.0,4
"Trilocale via Filippino Lippi 24, Citta Studi, Milano",citta-studi-susa,2200,92.0,5
"Bilocale via Carlo Valvassori Peroni, Citta Studi, Milano",citta-studi-susa,1400,70.0,5
"Trilocale viale Romagna, Citta Studi, Milano",citta-studi-susa,2100,115.0,5
"Monolocale viale Lombardia 21, Citta Studi, Milano",citta-studi-susa,1250,53.0,5
"Quadrilocale via Luigi Luzzatti, Citta Studi, Milano",citta-studi-susa,2650,145.0,5
"Trilocale via Ettore Paladini 11, Citta Studi, Milano",citta-studi-susa,1800,70.0,5
"Monolocale via Filippo Tajani 5, Citta Studi, Milano",citta-studi-susa,750,43.0,5
"Bilocale via Antonio Salieri,6, Citta Studi, Milano",citta-studi-susa,1600,70.0,5
"Trilocale via Moretto da Brescia 18, Citta Studi, Milano",citta-studi-susa,1700,106.0,5
"Monolocale via Beato Angelico 20, Citta Studi, Milano",citta-studi-susa,950,35.0,5
"Monolocale viale Corsica 55, Argonne - Corsica, Milano",citta-studi-susa,820,45.0,5
"Bilocale via Gabriele Falloppio 9, Casoretto, Milano",citta-studi-susa,1300,62.0,5
"Bilocale via Giancarlo Sismondi 41, Argonne - Corsica, Milano",citta-studi-susa,930,58.0,5
"Bilocale via Plinio, Citta Studi, Milano",citta-studi-susa,1300,65.0,5
"Bilocale via Illirico 11, Citta Studi, Milano",citta-studi-susa,1100,53.0,5
"Trilocale viale Romagna 20, Citta Studi, Milano",citta-studi-susa,1300,60.0,5
"Bilocale viale Piceno 35, Indipendenza, Milano",citta-studi-susa,1300,65.0,5
"Bilocale via Giacomo Zanella, Argonne - Corsica, Milano",citta-studi-susa,800,60.0,5
"Bilocale via Lucio Apulejo, Plebisciti - Susa, Milano",citta-studi-susa,1190,60.0,5
"Bilocale via GIAN BATTISTA TIEPOLO   11, Citta Studi, Milano",citta-studi-susa,1050,55.0,5
"Bilocale via Nicola Antonio Porpora, Casoretto, Milano",citta-studi-susa,1300,50.0,5
"Quadrilocale piazza Aspromonte 51, Citta Studi, Milano",citta-studi-susa,2100,90.0,5
"Bilocale corso Plebisciti 9, Plebisciti - Susa, Milano",citta-studi-susa,2200,47.0,5
"Trilocale via Nicola Antonio Porpora 125, Casoretto, Milano",citta-studi-susa,1400,85.0,5
"Bilocale ottimo stato, piano terra, Citta Studi, Milano",citta-studi-susa,1000,60.0,5
"Bilocale via della Sila 24, Citta Studi, Milano",citta-studi-susa,1600,80.0,5
"Bilocale via Giacomo Zanella, Plebisciti - Susa, Milano",citta-studi-susa,1490,60.0,5
"Quadrilocale piazza Aspromonte 51, Citta Studi, Milano",citta-studi-susa,1800,90.0,5
"Quadrilocale piazza Aspromonte, Citta Studi, Milano",citta-studi-susa,2100,90.0,5
"Bilocale piazza Francesco Durante 24, Casoretto, Milano",citta-studi-susa,1200,59.0,5
"Bilocale piazza Francesco Durante 24, Casoretto, Milano",citta-studi-susa,1300,70.0,5
"Monolocale via Cambiasi, Casoretto, Milano",citta-studi-susa,700,30.0,5
"Bilocale Wildt, Casoretto, Milano",citta-studi-susa,1050,60.0,5
"Bilocale via Stefano Canzio, Citta Studi, Milano",citta-studi-susa,680,35.0,5
"Bilocale via Marcona 84, Plebisciti - Susa, Milano",citta-studi-susa,1500,58.0,5
"Trilocale viale Gran Sasso, Citta Studi, Milano",citta-studi-susa,1500,65.0,5
"Bilocale via Giacomo Venezian 12, Citta Studi, Milano",citta-studi-susa,1100,55.0,5
"Monolocale piazza Giuseppe Grandi, Plebisciti - Susa, Milano",citta-studi-susa,1000,37.0,5
"Quadrilocale piazza ERMETE NOVELLI 10, Plebisciti - Susa, Milano",citta-studi-susa,2390,142.0,5
"Trilocale viale Romagna 58, Citta Studi, Milano",citta-studi-susa,1700,90.0,5
"Bilocale via Fratelli Fossati 3, Citta Studi, Milano",citta-studi-susa,1000,60.0,5
"Bilocale viale dei Mille 35, Morgagni, Milano",citta-studi-susa,1300,60.0,5
"Bilocale via Negroli 45, Argonne - Corsica, Milano",citta-studi-susa,1050,55.0,5
"Attico viale Abruzzi 72, Citta Studi, Milano",citta-studi-susa,1300,60.0,5
"Bilocale via Gaetano Strambio, Citta Studi, Milano",citta-studi-susa,1000,57.0,5
"Monolocale via Alfredo Catalani 46, Casoretto, Milano",citta-studi-susa,1250,55.0,5
"Appartamento via Olindo Guerrini 5, Citta Studi, Milano",citta-studi-susa,2000,185.0,5
"Attico via Averardo Buschi, Citta Studi, Milano",citta-studi-susa,1300,95.0,5
"Quadrilocale piazza Aspromonte 51, Citta Studi, Milano",citta-studi-susa,1900,90.0,5
"Bilocale piazza Aspromonte 51, Citta Studi, Milano",citta-studi-susa,1300,60.0,5
"Bilocale piazza Giuseppe Grandi 2, Porta Vittoria, Milano",citta-studi-susa,1300,75.0,5
"Monolocale piazza Giuseppe Grandi, Plebisciti - Susa, Milano",citta-studi-susa,1166,50.0,5
"Bilocale piazza Giuseppe Grandi, Plebisciti - Susa, Milano",citta-studi-susa,1250,53.0,5
"Trilocale via Antonio Grossich 16, Citta Studi, Milano",citta-studi-susa,1200,60.0,5
"Trilocale via Giovanni Pacini, Citta Studi, Milano",citta-studi-susa,1550,80.0,5
"Monolocale via Dalmazio Birago 2, Argonne - Corsica, Milano",citta-studi-susa,850,40.0,5
"Trilocale via Teodosio, Citta Studi, Milano",citta-studi-susa,1400,72.0,5
"Quadrilocale via Lomellina 37, Argonne - Corsica, Milano",citta-studi-susa,2750,150.0,5
"Bilocale viale Corsica 41, Argonne - Corsica, Milano",citta-studi-susa,1150,58.0,5
"Bilocale via Lomellina 40, Argonne - Corsica, Milano",citta-studi-susa,1190,77.0,5
"Mansarda via Alessandro Pestalozza 9, Citta Studi, Milano",citta-studi-susa,950,45.0,5
"Bilocale viale Corsica 38, Porta Vittoria, Milano",citta-studi-susa,1200,60.0,5
"Bilocale via Botticelli, Citta Studi, Milano",citta-studi-susa,1300,74.0,5
"Bilocale via Giuseppe Compagnoni, Plebisciti - Susa, Milano",citta-studi-susa,1700,92.0,5
"Monolocale viale Gran Sasso 24, Citta Studi, Milano",citta-studi-susa,700,15.0,5
"Bilocale piazza Francesco Guardi 15, Citta Studi, Milano",citta-studi-susa,1240,70.0,5
"Trilocale via Andrea Costa 8, Casoretto, Milano",citta-studi-susa,2000,120.0,5
"Bilocale via Carlo Valvassori Peroni 66, Citta Studi, Milano",citta-studi-susa,1400,70.0,5
"Bilocale via pompeo cambiasi 14/D, Casoretto, Milano",citta-studi-susa,1130,70.0,5
"Trilocale viale Corsica 41, Argonne - Corsica, Milano",citta-studi-susa,1100,80.0,5
"Monolocale via Lomellina 14, Argonne - Corsica, Milano",citta-studi-susa,775,30.0,5
"Monolocale via Cardinale Giuseppe Mezzofanti 20, Argonne - Corsica, Milano",citta-studi-susa,800,35.0,5
"Trilocale via Sebastiano De Albertis 14, Plebisciti - Susa, Milano",citta-studi-susa,2000,125.0,5
"Trilocale corso Plebisciti 11, Plebisciti - Susa, Milano",citta-studi-susa,2900,167.0,5
"Bilocale via Lambrate 11, Casoretto, Milano",citta-studi-susa,800,55.0,5
"Trilocale piazzale Susa 10, Plebisciti - Susa, Milano",citta-studi-susa,2600,145.0,5
"Bilocale via Giovanni Bottesini 16, Citta Studi, Milano",citta-studi-susa,1000,51.0,5
"Appartamento piazza Grandi, Porta Vittoria, Milano",citta-studi-susa,2667,165.0,5
"Bilocale via Marcona 84, Plebisciti - Susa, Milano",citta-studi-susa,1500,58.0,5
"Bilocale piazza Giuseppe Grandi, Plebisciti - Susa, Milano",citta-studi-susa,1250,53.0,5
"Bilocale piazza Aspromonte 51, Citta Studi, Milano",citta-studi-susa,1300,60.0,5
"Bilocale via Giuseppe Merzario 7, Citta Studi, Milano",citta-studi-susa,1250,65.0,5
"Quadrilocale piazza Aspromonte 51, Citta Studi, Milano",citta-studi-susa,1900,90.0,5
"Bilocale piazza Aspromonte 51, Citta Studi, Milano",citta-studi-susa,1400,70.0,5
"Trilocale piazzale Gabrio Piola, Citta Studi, Milano",citta-studi-susa,2800,138.0,5
"Loft via Edoardo Bassini 50, Citta Studi, Milano",citta-studi-susa,750,27.0,5
"Bilocale largo Porto di Classe 6, Argonne - Corsica, Milano",citta-studi-susa,1100,55.0,5
"Bilocale via Umberto Masotto 30, Argonne - Corsica, Milano",citta-studi-susa,900,70.0,5
"Bilocale via Edoardo Bassini 47, Citta Studi, Milano",citta-studi-susa,1000,55.0,5
"Trilocale via Teodosio 94, Casoretto, Milano",citta-studi-susa,1400,110.0,5
"Bilocale via Alessandro Milesi 4, Citta Studi, Milano",citta-studi-susa,1100,55.0,5
