Name,Zone,Price,Surface 
"Bilocale via Sanzio, Amendola - Buonarroti, Milano",solari-washington,1100,52
"Bilocale via Giacomo Boni 28, Washington, Milano",solari-washington,980,60
"Bilocale via Andrea Solari 6, Solari, Milano",solari-washington,2166,61
"Trilocale via Ambrogio da Fossano Bergognone 27, Solari, Milano",solari-washington,1500,100
"Bilocale via Andrea Solari, Solari, Milano",solari-washington,1917,54
"Bilocale via Buonarroti 6, Vercelli - Wagner, Milano",solari-washington,1250,60
"Bilocale piazza Irnerio, Washington, Milano",solari-washington,1000,60
"Bilocale via Stendhal 30, Solari, Milano",solari-washington,1150,55
"Bilocale via Raffaello Sanzio 1, Vercelli - Wagner, Milano",solari-washington,1000,40
"Bilocale via Elba 21, Washington, Milano",solari-washington,1600,50
"Bilocale via Giacomo Boni, Dezza, Milano",solari-washington,1500,60
"Bilocale via Vincenzo Foppa 32, Dezza, Milano",solari-washington,1600,80
"Trilocale via Vincenzo Foppa 40, Dezza, Milano",solari-washington,1400,85
"Bilocale via Andrea Solari 6, Solari, Milano",solari-washington,2190,64
"Bilocale via Giacomo Boni, 39, Dezza, Milano",solari-washington,1600,82
"Bilocale via Tortona 10, Solari, Milano",solari-washington,1500,68
"Bilocale via Andrea Solari 6, Solari, Milano",solari-washington,1750,55
"Trilocale via Andrea Solari 6, Solari, Milano",solari-washington,3500,96
"Quadrilocale via Andrea Solari 6, Solari, Milano",solari-washington,4450,130
"Bilocale via Cola di Rienzo 8, Solari, Milano",solari-washington,900,50
"Bilocale via Roncaglia, Washington, Milano",solari-washington,1500,65
"Bilocale viale Papiniano 18, Dezza, Milano",solari-washington,1330,75
"Bilocale via Andrea Solari 6, Solari, Milano",solari-washington,1792,55
"Bilocale via Savona 12, Solari, Milano",solari-washington,1200,55
"Trilocale piazza Piemonte 8, Vercelli - Wagner, Milano",solari-washington,1450,85
"Bilocale viale Carlo Troya 17, Solari, Milano",solari-washington,1100,70
"Bilocale via Malachia Marchesi de' Taddei 3, Frua, Milano",solari-washington,1280,65
"Trilocale via Francesco Cherubini, Vercelli - Wagner, Milano",solari-washington,1550,75
"Bilocale via Malachia Marchesi de' Taddei, Frua, Milano",solari-washington,1096,45
"Bilocale via Andrea Solari 13, Solari, Milano",solari-washington,1500,75
"Bilocale via Tortona, Navigli - Darsena, Milano",solari-washington,1250,58
"Trilocale largo Settimio Severo, Vercelli - Wagner, Milano",solari-washington,2700,172
"Bilocale via Savona, Solari, Milano",solari-washington,1100,60
"Bilocale via Giovanni Rasori, Vercelli - Wagner, Milano",solari-washington,1250,45
"Bilocale via Malachia Marchesi de' Taddei 3, Frua, Milano",solari-washington,1016,45
"Bilocale via Salaino, Solari, Milano",solari-washington,2000,80
"Monolocale via Giovanni Rasori 11, Vercelli - Wagner, Milano",solari-washington,750,25
"Monolocale via Giuseppe Dezza 43, Dezza, Milano",solari-washington,950,39
"Bilocale via Carlo Ravizza 6, Vercelli - Wagner, Milano",solari-washington,"12001300(-7,7%)",45
"Bilocale via Tortona 14, Solari, Milano",solari-washington,1250,50
"Bilocale via Vincenzo Foppa 40, Dezza, Milano",solari-washington,1600,65
"Bilocale via Malachia Marchesi de' Taddei, Frua, Milano",solari-washington,1192,60
"Bilocale via Belfiore 15, Vercelli - Wagner, Milano",solari-washington,1500,70
"Bilocale via Vetta d'Italia 18, Dezza, Milano",solari-washington,1250,75
"Monolocale piazza Vesuvio, Dezza, Milano",solari-washington,700,25
"Bilocale via Stendhal 30, Solari, Milano",solari-washington,1100,40
"Bilocale via Amedeo Modigliani 3, Solari, Milano",solari-washington,1620,90
"Trilocale via Frua 9, Frua, Milano",solari-washington,2500,115
"Bilocale via Giovanni De Alessandri 9, Vercelli - Wagner, Milano",solari-washington,1180,51
"Trilocale via Ambrogio da Fossano Bergognone, Solari, Milano",solari-washington,2200,94
"Trilocale via Garian 56, Washington, Milano",solari-washington,1400,75
"Bilocale ottimo stato, secondo piano, Vercelli - Wagner, Milano",solari-washington,1190,50
"Bilocale via Tortona, Navigli - Darsena, Milano",solari-washington,2085,70
"Bilocale via Procopio 4, Washington, Milano",solari-washington,1300,80
"Trilocale via Savona 21, Solari, Milano",solari-washington,2500,110
"Trilocale via Giuseppe Frua, Frua, Milano",solari-washington,2100,105
"Bilocale via Savona 59, Solari, Milano",solari-washington,1500,65
"Trilocale via Romolo Gessi 54, Washington, Milano",solari-washington,1917,90
"Bilocale via Stendhal, Solari, Milano",solari-washington,1100,42
"Bilocale via Washington 102, Solari, Milano",solari-washington,"16501750(-5,7%)",45
"Monolocale via Savona, Solari, Milano",solari-washington,850,30
"Bilocale piazzale Aquileia, Dezza, Milano",solari-washington,1500,55
"Monolocale via Savona, Solari, Milano",solari-washington,1000,35
"Trilocale piazza Napoli 25, Piazza Napoli, Milano",solari-washington,1700,100
"Bilocale via Coluccio Salutati 6, Vercelli - Wagner, Milano",solari-washington,2300,65
"Bilocale via Raffaello Sanzio 17, Vercelli - Wagner, Milano",solari-washington,1600,70
"Bilocale corso Vercelli 20, Vercelli - Wagner, Milano",solari-washington,1300,50
"Bilocale via Romualdo Marenco 2, Washington, Milano",solari-washington,2390,60
"Bilocale via George Washington, Washington, Milano",solari-washington,1200,50
"Bilocale via George Washington, Washington, Milano",solari-washington,1500,65
"Bilocale via via Tortona 18, Solari, Milano",solari-washington,"18501950(-5,1%)",55
"Quadrilocale via Monferrato, Washington, Milano",solari-washington,9000,272
"Bilocale via marghera, Vercelli - Wagner, Milano",solari-washington,1350,40
"Bilocale via Tortona 14A, Solari, Milano",solari-washington,1250,50
"Appartamento piazzale Baracca, Vercelli - Wagner, Milano",solari-washington,7000,350
"Bilocale via Alberto da Giussano 1, Vercelli - Wagner, Milano",solari-washington,2500,108
"Appartamento piazzale Baracca, Vercelli - Wagner, Milano",solari-washington,7000,350
"Bilocale solari, Solari, Milano",solari-washington,1880,54
"Trilocale via Monferrato, Washington, Milano",solari-washington,1333,70
"Bilocale via Giuseppe Frua, Frua, Milano",solari-washington,1400,55
"Bilocale solari, Solari, Milano",solari-washington,1916,53
"Trilocale solari, Solari, Milano",solari-washington,3305,96
"Bilocale solari, Solari, Milano",solari-washington,2070,60
"Trilocale via Monferrato, Washington, Milano",solari-washington,1333,70
"Bilocale solari, Solari, Milano",solari-washington,2166,60
"Quadrilocale solari, Solari, Milano",solari-washington,4452,130
"Trilocale solari, Solari, Milano",solari-washington,2916,80
"Monolocale via Bartolomeo Panizza 8, Vercelli - Wagner, Milano",solari-washington,1100,35
"Bilocale via George Washington 96, Washington, Milano",solari-washington,1300,71
"Bilocale via Bergognone, Solari, Milano",solari-washington,2000,70
"Bilocale via Raffaello Sanzio 1, Vercelli - Wagner, Milano",solari-washington,1200,40
"Bilocale via del Caravaggio 5, Dezza, Milano",solari-washington,1300,78
"Bilocale via Paolo Giovio, Vercelli - Wagner, Milano",solari-washington,1300,60
"Monolocale via Seprio 20, Frua, Milano",solari-washington,800,23
"Bilocale via Giovanni Rasori, Vercelli - Wagner, Milano",solari-washington,1250,45
"Bilocale via Andrea Solari, Solari, Milano",solari-washington,1920,55
"Bilocale via Cuneo 4, Vercelli - Wagner, Milano",solari-washington,1250,70
"Trilocale via Stendhal 53, Solari, Milano",solari-washington,"18002000(-10,0%)",100
"Bilocale via Andrea Solari, Solari, Milano",solari-washington,2166,60
"Bilocale via Savona 17, Solari, Milano",solari-washington,1300,65
"Trilocale corso Vercelli 20, Vercelli - Wagner, Milano",solari-washington,2500,90
"Bilocale solari, Solari, Milano",solari-washington,2190,63
"Trilocale via foppa, 40, Dezza, Milano",solari-washington,1400,85
"Trilocale via Cola di Rienzo 57, Solari, Milano",solari-washington,2000,100
"Quadrilocale via Andrea Solari, Solari, Milano",solari-washington,3580,110
"Bilocale via MARGHERA 6B, Vercelli - Wagner, Milano",solari-washington,1000,50
"Monolocale via Romualdo Marenco 2, Washington, Milano",solari-washington,1290,40
"Bilocale via Costanza, Washington, Milano",solari-washington,1150,45
"Bilocale piazza Simone Bolivar, Solari, Milano",solari-washington,1100,55
"Bilocale via Andrea Solari, Solari, Milano",solari-washington,1750,55
"Bilocale via Tortona, Navigli - Darsena, Milano",solari-washington,1400,40
"Trilocale via Ambrogio da Fossano Bergognone, Solari, Milano",solari-washington,2000,120
"Bilocale via Savona, Solari, Milano",solari-washington,1600,60
"Bilocale via Domenico Cimarosa 4, Washington, Milano",solari-washington,1700,65
"Trilocale corso Vercelli 8, Vercelli - Wagner, Milano",solari-washington,1900,80
"Trilocale via California, Dezza, Milano",solari-washington,1390,70
"Quadrilocale via Andrea Solari, Solari, Milano",solari-washington,3300,140
"Appartamento via Andrea Solari, Solari, Milano",solari-washington,4450,130
"Appartamento piazzale Aquileia, Dezza, Milano",solari-washington,2500,180
"Bilocale via Garian 56, Washington, Milano",solari-washington,1470,78
"Bilocale via Garian 56, Washington, Milano",solari-washington,1470,78
"Trilocale via Marchesi de Taddei, Frua, Milano",solari-washington,2085,76
"Trilocale via California, Dezza, Milano",solari-washington,1390,70
"Appartamento piazza della Conciliazione, Vincenzo Monti, Milano",solari-washington,10000,500
"Bilocale via Tortona, 28, Solari, Milano",solari-washington,1280,50
"Quadrilocale via Romolo Gessi 34, Washington, Milano",solari-washington,1900,100
"Bilocale via Andrea Solari, Solari, Milano",solari-washington,2170,60
"Trilocale via Malachia Marchesi de' Taddei 2, Frua, Milano",solari-washington,2083,80
"Bilocale via Andrea Solari, Solari, Milano",solari-washington,2920,80
"Loft via Montevideo, Solari, Milano",solari-washington,2000,60
"Bilocale via Solari, Solari, Milano",solari-washington,1880,55
"Bilocale via Solari, Solari, Milano",solari-washington,2190,63
"Bilocale via Solari, Solari, Milano",solari-washington,1890,55
"Bilocale via Ambrogio da Fossano Bergognone 9, Solari, Milano",solari-washington,1800,70
"Trilocale viale Coni Zugna, Solari, Milano",solari-washington,2000,120
"Trilocale piazzale Aquileia , 12, Dezza, Milano",solari-washington,2100,95
"Trilocale piazzale Aquileia , 12, Dezza, Milano",solari-washington,2100,95
"Quadrilocale buono stato, quarto piano, Vercelli - Wagner, Milano",solari-washington,3750,150
"Bilocale corso Vercelli, Vercelli - Wagner, Milano",solari-washington,1300,55
"Trilocale via Washington, Washington, Milano",solari-washington,2200,120
"Bilocale via Verga, Dezza, Milano",solari-washington,1700,75
"Bilocale via Paolo Giovio, Vercelli - Wagner, Milano",solari-washington,1700,75
"Bilocale solari, Solari, Milano",solari-washington,1890,55
"Trilocale via Romolo Gessi, 54, Washington, Milano",solari-washington,1916,90
"Trilocale via Romolo Gessi, 54, Washington, Milano",solari-washington,1916,90
"Bilocale via Washington, Washington, Milano",solari-washington,1200,50
"Trilocale via Francesco Cherubini, Vercelli - Wagner, Milano",solari-washington,1650,85
"Bilocale via Savona, Solari, Milano",solari-washington,950,60
"Monolocale via Costanza 13, Washington, Milano",solari-washington,850,30
"Bilocale via Pietro Cavalcabo, Washington, Milano",solari-washington,950,40
"Monolocale via Carlo Ravizza 6, Vercelli - Wagner, Milano",solari-washington,"10001100(-9,1%)",25
"Bilocale via Marghera,18, Vercelli - Wagner, Milano",solari-washington,2000,50
"Monolocale via Tortona,12, Solari, Milano",solari-washington,4000,50
"Monolocale via Malachia Marchesi de' Taddei,14, Frua, Milano",solari-washington,2125,50
"Bilocale via Romolo Gessi,72, Washington, Milano",solari-washington,2375,50
"Bilocale via Coluccio Salutati,1, Vercelli - Wagner, Milano",solari-washington,1650,50
"Monolocale via Stromboli,3, Dezza, Milano",solari-washington,1150,30
"Trilocale via Solari, Solari, Milano",solari-washington,3305,97
"Monolocale via Malachia Marchesi de' Taddei,14, Frua, Milano",solari-washington,2125,50
"Monolocale via Savona,4, Solari, Milano",solari-washington,1950,50
"Bilocale via Garian,18, Washington, Milano",solari-washington,2100,50
"Bilocale via Giasone del Maino,23, Washington, Milano",solari-washington,2500,50
"Trilocale via Savona,69a, Solari, Milano",solari-washington,3750,50
"Monolocale via Michelangelo Buonarroti 9, Vercelli - Wagner, Milano",solari-washington,800,21
"Bilocale via Stendhal,30, Solari, Milano",solari-washington,3000,50
"Bilocale via Fra Bartolomeo,7, Washington, Milano",solari-washington,2050,50
"Monolocale via Egadi,5, Dezza, Milano",solari-washington,2050,50
"Monolocale via Malachia Marchesi de' Taddei,14, Frua, Milano",solari-washington,2125,50
"Monolocale via Savona,14, Solari, Milano",solari-washington,2500,40
"Bilocale via Andrea Solari 39, Solari, Milano",solari-washington,"15001600(-6,3%)",45
"Bilocale via Solari, Solari, Milano",solari-washington,2070,60
"Bilocale via Coluccio Salutati 6, Vercelli - Wagner, Milano",solari-washington,1750,65
"Bilocale via Michelangelo Buonarroti 15, Vercelli - Wagner, Milano",solari-washington,1800,70
"Attico via Ambrogio da Fossano Bergognone, Solari, Milano",solari-washington,1800,60
"Trilocale via Sardegna, Frua, Milano",solari-washington,2350,100
"Bilocale via Roncaglia 27, Washington, Milano",solari-washington,1010,52
"Monolocale via Panizza, 8/A, Vercelli - Wagner, Milano",solari-washington,680,30
"Trilocale piazzale Aquileia, Dezza, Milano",solari-washington,2100,95
"Trilocale via Paolo Giovio, Vercelli - Wagner, Milano",solari-washington,2100,95
"Bilocale piazza Vesuvio, Dezza, Milano",solari-washington,950,50
"Monolocale Solari, Solari, Milano",solari-washington,800,40
"Trilocale via Monferrato, Washington, Milano",solari-washington,1333,70
"Appartamento ottimo stato, Vercelli - Wagner, Milano",solari-washington,4000,220
"Bilocale via Luigi Sacco, 9, Frua, Milano",solari-washington,1200,45
"Bilocale via Giovanni Rasori, Vercelli - Wagner, Milano",solari-washington,1500,50
"Palazzo - Edificio via George Washington 88, Washington, Milano",solari-washington,1600,100
"Bilocale via Stendhal 65, Dezza, Milano",solari-washington,1500,55
"Mansarda corso Vercelli 31, Vercelli - Wagner, Milano",solari-washington,2050,100
"Bilocale via privata modigliani 1, Solari, Milano",solari-washington,1150,50
"Trilocale via California, Dezza, Milano",solari-washington,1390,70
"Bilocale via Tortona, Navigli - Darsena, Milano",solari-washington,1400,40
"Trilocale via California, Dezza, Milano",solari-washington,1390,70
"Bilocale via Giovanni Rasori, Vercelli - Wagner, Milano",solari-washington,1250,44
"Bilocale via Andrea Solari, Solari, Milano",solari-washington,2160,60
"Bilocale via Andrea Solari, Solari, Milano",solari-washington,2125,64
"Quadrilocale via Andrea Solari, Solari, Milano",solari-washington,4450,130
"Bilocale via Andrea Solari, Solari, Milano",solari-washington,1750,55
"Trilocale via Giorgio Washington, Washington, Milano",solari-washington,2300,115
"Monolocale viale Papiniano 22, Solari, Milano",solari-washington,1050,50
"Bilocale via Andrea Solari, Solari, Milano",solari-washington,2160,60
"Bilocale via Andrea Solari, Solari, Milano",solari-washington,1790,63
"Bilocale via Andrea Solari, Solari, Milano",solari-washington,1890,55
"Bilocale via Andrea Solari, Solari, Milano",solari-washington,1880,63
"Bilocale via Andrea Solari, Solari, Milano",solari-washington,2125,64
"Attico via Giuseppe Frua, Frua, Milano",solari-washington,2300,120
"Trilocale via Andrea Solari, Solari, Milano",solari-washington,3500,100
"Bilocale via Andrea Solari, Solari, Milano",solari-washington,1890,55
"Trilocale via Savona 67, Solari, Milano",solari-washington,2600,120
"Trilocale piazza Irnerio, Washington, Milano",solari-washington,2100,86
"Monolocale via Panizza, 8/A, Vercelli - Wagner, Milano",solari-washington,680,30
"Quadrilocale via Giovanni Cantoni 10, Vercelli - Wagner, Milano",solari-washington,2200,140
"Bilocale via Egadi, Dezza, Milano",solari-washington,1500,65
"Bilocale ottimo stato, primo piano, Vercelli - Wagner, Milano",solari-washington,1100,55
"Bilocale via Marghera 32, De Angeli, Milano",solari-washington,1200,50
"Monolocale via Michelangelo Buonarroti 9, Vercelli - Wagner, Milano",solari-washington,800,31
"Monolocale via Romualdo Marenco, Washington, Milano",solari-washington,1140,45
"Monolocale via Michelangelo Buonarroti 9, Vercelli - Wagner, Milano",solari-washington,1000,31
"Bilocale via Marghera,18, Vercelli - Wagner, Milano",solari-washington,1400,45
"Bilocale via Andrea Solari 6, Solari, Milano",solari-washington,1900,60
"Monolocale via George Washington 80, Washington, Milano",solari-washington,950,40
"Bilocale via Romolo Gessi 68, Washington, Milano",solari-washington,1170,50
"Monolocale via Belfiore,1, Vercelli - Wagner, Milano",solari-washington,1400,20
"Bilocale via Marghera 32, De Angeli, Milano",solari-washington,1200,50
