Name,Zone,Price,Surface
"Appartamento all'asta via Filippo De Pisis 43, Milano",affori-bovisa,83664,83
"Appartamento all'asta piazza Cardinale Pietro Gasparri 4, Milano",affori-bovisa,104400,87
"Appartamento all'asta via Cristina Belgioioso   2, Milano",affori-bovisa,127875,98
"Appartamento all'asta via Trevi 4/A, Milano",affori-bovisa,105000,86
"Appartamento all'asta via Ulisse Salis 48, Milano",affori-bovisa,63000,51
"Appartamento all'asta via Carlo Imbonati 15, Milano",affori-bovisa,78375,37
"Appartamento all'asta via Giuseppe Tartini 19, Milano",affori-bovisa,69375,47
"Appartamento all'asta via Luigi Mercantini 18, Milano",affori-bovisa,84750,45
"Appartamento all'asta via privata Imola, 17, Milano",affori-bovisa,150000,71
"Appartamento all'asta via Filippo De Pisis 61, Milano",affori-bovisa,84672,84
"Appartamento all'asta via Cristina Belgioioso 2, Milano",affori-bovisa,127875,109
"Appartamento all'asta via Manzotti, 6, Milano",affori-bovisa,60000,54
"Appartamento all'asta via Michele Pericle Negrotto 43, Milano",affori-bovisa,81000,45
"Appartamento all'asta via Santuario del Sacro Cuore 3, Milano",affori-bovisa,115200,96
"Appartamento all'asta via Alessandro Litta Modignani 91, Milano",affori-bovisa,114750,102
"Appartamento all'asta via Val Sabbia 6, Milano",affori-bovisa,98658,67
"Appartamento all'asta via Cristina Belgioioso 2, Milano",affori-bovisa,127875,92
"Appartamento all'asta via Teano 36, Milano",affori-bovisa,81206,71
"Appartamento all'asta via Arturo Graf 24, Milano",affori-bovisa,69552,69
"Appartamento all'asta via Esculapio 4, Milano",affori-bovisa,79800,70
"Appartamento all'asta via Console Marcello 36, Milano",affori-bovisa,89280,72
"Appartamento all'asta piazza Cardinale Pietro Gasparri 4, Milano",affori-bovisa,99200,80
"Appartamento all'asta via Esculapio 4, Milano",affori-bovisa,93600,78
"Appartamento all'asta via Esculapio 4, Milano",affori-bovisa,81600,68
"Appartamento all'asta via Comasina 57, Milano",affori-bovisa,70800,59
"Appartamento all'asta via Brivio 6, Milano",affori-bovisa,79050,68
"Appartamento all'asta via Val Lagarina 77, Milano",affori-bovisa,102480,84
"Appartamento all'asta via Armando Spadini 11, Milano",affori-bovisa,105400,85
"Appartamento all'asta via Longarone 16, Milano",affori-bovisa,115519,101
"Appartamento all'asta via Comasina 57, Milano",affori-bovisa,68400,57
"Appartamento all'asta via Arturo Graf 12, Milano",affori-bovisa,70875,75
"Appartamento all'asta piazza Cardinale Pietro Gasparri 4, Milano",affori-bovisa,72000,60
"Appartamento all'asta via Valsassina 12, Milano",affori-bovisa,97500,79
"Appartamento all'asta via Giuseppe Tartini, 19, Milano",affori-bovisa,69375,45
"Appartamento all'asta via Console Marcello 36, Milano",affori-bovisa,74400,60
"Appartamento all'asta via Alessandro Litta Modignani 113, Milano",affori-bovisa,86016,84
"Appartamento all'asta via Armando Spadini 11, Milano",affori-bovisa,70680,57
"Appartamento all'asta via Arturo Graf 24, Milano",affori-bovisa,66150,70
"Appartamento all'asta via Arturo Graf 22, Milano",affori-bovisa,83664,83
"Appartamento all'asta via Carlo Amoretti 15, Milano",affori-bovisa,93375,83
"Appartamento all'asta via Ernesto Teodoro Moneta , 5, Milano",affori-bovisa,69750,38
"Appartamento all'asta via Val Lagarina 69, Milano",affori-bovisa,121500,108
"Appartamento all'asta via Brivio 6, Milano",affori-bovisa,83080,67
"Appartamento all'asta via Arturo Graf 44, Milano",affori-bovisa,66150,70
"Appartamento all'asta via Arturo Graf 36, Milano",affori-bovisa,66150,70
"Appartamento all'asta via Arturo Graf 40, Milano",affori-bovisa,79632,79
"Appartamento all'asta via Carlo Imbonati 9, Milano",affori-bovisa,22500,26
"Appartamento all'asta via Val Sabbia 6, Milano",affori-bovisa,90219,87
"Appartamento all'asta via Longarone 16, Milano",affori-bovisa,138113,127
"Appartamento all'asta via Arturo Graf 9, Milano",affori-bovisa,70258,70
"Appartamento all'asta via Michele Pericle Negrotto 43, Milano",affori-bovisa,81000,46
"Appartamento all'asta via Valsassina , 12, Milano",affori-bovisa,97500,78
"Appartamento all'asta via Console Marcello 36, Milano",affori-bovisa,74400,60
"Appartamento all'asta via Comasina 57, Milano",affori-bovisa,62906,55
"Appartamento all'asta via Concilio Vaticano II 10, Milano",affori-bovisa,57330,71
"Appartamento all'asta via Arturo Graf 12, Milano",affori-bovisa,73584,73
"Appartamento all'asta via Ulisse Salis , 48, Milano",affori-bovisa,84000,50
"Appartamento all'asta via Alessandro Litta Modignani 103, Milano",affori-bovisa,98363,86
"Appartamento all'asta via Concilio Vaticano II 4, Milano",affori-bovisa,93100,70
"Appartamento all'asta via Manzotti , 6, Milano",affori-bovisa,60000,40
"Appartamento all'asta piazza Cardinale Pietro Gasparri 4, Milano",affori-bovisa,60913,62
"Appartamento all'asta via Carlo Imbonati 9, Milano",affori-bovisa,22500,26
"Appartamento all'asta via Imbonati, 9, Milano",affori-bovisa,22500,26
"Appartamento all'asta via Carlo Imbonati , 15, Milano",affori-bovisa,78375,37
"Appartamento all'asta via Carlo Imbonati 15, Milano",affori-bovisa,78375,37
"Appartamento all'asta via Carlo Imbonati , 15, Milano",affori-bovisa,78375,37
"Appartamento all'asta via Valsassina , 12, Milano",affori-bovisa,97500,78
"Appartamento all'asta via pericle negrotto, 43, Milano",affori-bovisa,81000,46
"Appartamento all'asta via privata Imola, 17, Milano",affori-bovisa,150000,69
"Appartamento all'asta via tartini , 19, Milano",affori-bovisa,69375,45
"Appartamento all'asta piazza Pietro Gasparri, 4, Milano",affori-bovisa,78000,60
"Appartamento all'asta via privata imola, 17, Milano",affori-bovisa,156000,74
"Appartamento all'asta via Trevi, 4/A, Milano",affori-bovisa,105000,90
"Appartamento all'asta via privata Imola , 17, Milano",affori-bovisa,156000,74
"Appartamento all'asta via privata Imola , 17, Milano",affori-bovisa,150000,69
"Appartamento all'asta via moneta, 5, Milano",affori-bovisa,69750,38
"Appartamento all'asta via Giuseppe Tartini , 19, Milano",affori-bovisa,69375,45
"Appartamento all'asta Pazza Pietro Gasparri, 4, Milano",affori-bovisa,94900,73
"Appartamento all'asta via Vergato 11, Milano",affori-bovisa,168000,147
"Appartamento all'asta via manzotti, 6, Milano",affori-bovisa,60000,40
"Appartamento all'asta via Ernesto Teodoro Moneta, 5, Milano",affori-bovisa,69750,38
"Appartamento all'asta via privata Imola , 17, Milano",affori-bovisa,150000,69
"Appartamento all'asta via Carlo Imbonati, 15, Milano",affori-bovisa,78375,37
"Appartamento all'asta via privata Imola , 17, Milano",affori-bovisa,156000,72
"Appartamento all'asta via imbonati, 9, Milano",affori-bovisa,22500,26
"Appartamento all'asta via Manzotti , 6, Milano",affori-bovisa,60000,40
"Appartamento all'asta via Cristina Belgioioso , 2, Milano",affori-bovisa,127875,91
"Appartamento all'asta via Aldini 108, Milano",affori-bovisa,161250,88
"Appartamento all'asta via Manzotti 6, Milano",affori-bovisa,60000,57
"Appartamento all'asta via Ulisse Salis 48, Milano",affori-bovisa,63000,58
"Appartamento all'asta via Giuseppe Tartini 19, Milano",affori-bovisa,69375,45
"Appartamento all'asta via Imbonati , 9, Milano",affori-bovisa,22500,26
"Appartamento all'asta via Michele Pericle Negrotto 45, Milano",affori-bovisa,81000,46
"Appartamento all'asta via Imola 17, Milano",affori-bovisa,156000,73
"Appartamento all'asta via Ernesto Teodoro Moneta, 5, Milano",affori-bovisa,69750,38
"Appartamento all'asta via Giuseppe Tartini, 19, Milano",affori-bovisa,69375,46
"Appartamento all'asta via Ulisse Salis , 48, Milano",affori-bovisa,63000,58
"Appartamento all'asta via Privata Imola , 17, Milano",affori-bovisa,150000,80
"Appartamento all'asta via Conte Verde 10, Milano",affori-bovisa,51375,44
"Appartamento all'asta via Privata Imola , 17, Milano",affori-bovisa,156000,82
"Appartamento all'asta via Manzotti, 6, Milano",affori-bovisa,60000,40
"Appartamento all'asta via Trevi, 4/a, Milano",affori-bovisa,105000,86
"Appartamento all'asta via Imola 17, Milano",affori-bovisa,150000,69
"Appartamento all'asta via Ulisse Salis 48 MILANO 20161, Milano",affori-bovisa,63000,50
"Appartamento all'asta piazza Cardinale Pietro Gasparri, 60, Milano",affori-bovisa,78000,60
"Appartamento all'asta via Cristina Belgioioso , 2, Milano",affori-bovisa,127875,98
"Appartamento all'asta via Valsassina, 12, Milano",affori-bovisa,97500,108
"Appartamento all'asta via Ernesto Teodoro Moneta 5, Milano",affori-bovisa,69750,38
"Appartamento all'asta piazza Cardinale Pietro Gasparri, 4, Milano",affori-bovisa,94900,73
"Appartamento all'asta via Cristina Belgioioso 2, Milano",affori-bovisa,127875,100
"Appartamento all'asta via Manzotti, 6, Milano",affori-bovisa,60000,54
"Appartamento all'asta via Cristina Belgioioso, 2, Milano",affori-bovisa,127875,100
"Appartamento all'asta via Privata Vergato 11, Milano",affori-bovisa,168000,122
"Appartamento all'asta via Imbonati, 9, Milano",affori-bovisa,22500,25
"Appartamento all'asta via Privata Vergato , 11, Milano",affori-bovisa,168000,122
"Appartamento all'asta via carlo imbonati, 15, Milano",affori-bovisa,78375,37
"Appartamento all'asta via Trevi,  4/a, Milano",affori-bovisa,105000,86
"Appartamento all'asta via Trevi 4, Milano",affori-bovisa,105000,86
"Appartamento all'asta via Valsassina, 12, Milano",affori-bovisa,97500,78
"Appartamento all'asta via Ulisse Salis, 48, Milano",affori-bovisa,63000,58
"Appartamento all'asta via Ernesto Teodoro Moneta , 5, Milano",affori-bovisa,69750,38
"Appartamento all'asta via Michele Pericle Negrotto 43, Milano",affori-bovisa,81000,46
"Appartamento all'asta via Cristina Belgioioso , 2, Milano",affori-bovisa,128250,100
"Appartamento all'asta via Michele Pericle Negrotto   43, Milano",affori-bovisa,81000,46
"Appartamento all'asta via Ulisse Salis, 48, Milano",affori-bovisa,63000,50
"Appartamento all'asta via Giuseppe Tartini, 19, Milano",affori-bovisa,69375,46
"Appartamento all'asta via Pericle Negrotto , 43, Milano",affori-bovisa,81000,46
"Appartamento all'asta via Cristina Belgioioso 2 MILANO 20157, Milano",affori-bovisa,127875,91
"Appartamento all'asta via Pericle Negrotto, 43, Milano",affori-bovisa,81000,46
"Appartamento all'asta via Carlo Imbonati , 15, Milano",affori-bovisa,78375,37
"Appartamento all'asta via Valsassina, 12, Milano",affori-bovisa,97500,78
"Appartamento all'asta via Luigi Mercantini 18, Milano",affori-bovisa,84750,45
"Appartamento all'asta via Valsassina , 12, Milano",affori-bovisa,97500,78
"Appartamento all'asta via Pericle Negrotto, 43, Milano",affori-bovisa,101250,46
"Appartamento all'asta via Privata Vergato, 11, Milano",affori-bovisa,168000,147
"Appartamento all'asta via Vergato   11, Milano",affori-bovisa,168000,122
"Appartamento all'asta via trevi, 4, Milano",affori-bovisa,105000,86
"Appartamento all'asta via Ulisse Salis, Milano",affori-bovisa,63000,51
"Appartamento all'asta via Ernesto Teodoro Moneta, 5, Milano",affori-bovisa,69750,40
"Appartamento all'asta via Trevi 4/a, Milano",affori-bovisa,105000,86
"Appartamento all'asta via Michele Pericle Negrotto, 45, Milano",affori-bovisa,66000,46
"Appartamento all'asta via Imbonati, 9, Milano",affori-bovisa,22500,26
"Appartamento all'asta via Giuseppe Tartini 19, Milano",affori-bovisa,69375,44
"Appartamento all'asta via Trevi, 4/a, Milano",affori-bovisa,105000,86
"Appartamento all'asta via Ernesto Teodoro Moneta , 5, Milano",affori-bovisa,69750,38
"Appartamento all'asta via Pericle Negrotto , 43, Milano",affori-bovisa,81000,46
"Appartamento all'asta via Ulisse Salis , 48, Milano",affori-bovisa,63000,50
"Appartamento all'asta via Ernesto Teodoro Moneta , 5, Milano",affori-bovisa,69750,38
"Appartamento all'asta via Giuseppe Tartini , 19, Milano",affori-bovisa,69375,45
"Appartamento all'asta via Manzotti, 6, Milano",affori-bovisa,60000,40
"Appartamento all'asta via Trevi, 4-A, Milano",affori-bovisa,105000,86
"Appartamento all'asta via Privata Vergato , 11, Milano",affori-bovisa,168000,176
"Appartamento all'asta via Carlo Imbonati, 15, Milano",affori-bovisa,78375,37
"Appartamento all'asta via Luigi Manzotti 6, Milano",affori-bovisa,60000,57
"Appartamento all'asta via Manzotti   6, Milano",affori-bovisa,60000,40
"Appartamento all'asta via Cristina Belgioioso , 2, Milano",affori-bovisa,127875,100
"Appartamento all'asta via Privata Imola , 17, Milano",affori-bovisa,150000,71
"Appartamento all'asta via Trevi , 4/a, Milano",affori-bovisa,105000,86
"Appartamento all'asta via Carlo Imbonati   15, Milano",affori-bovisa,78375,37
"Appartamento all'asta via Imbonati , 9, Milano",affori-bovisa,22500,26
"Appartamento all'asta via Carlo Imbonati, 15, Milano",affori-bovisa,78375,37
"Appartamento all'asta via Privata Imola , 17, Milano",affori-bovisa,156000,74
"Appartamento all'asta via Manzotti, 6, Milano",affori-bovisa,80000,40
"Appartamento all'asta via Pericle Negrotto  , 43, Milano",affori-bovisa,81000,47
"Appartamento all'asta via Trevi, Milano",affori-bovisa,105000,86
"Appartamento all'asta via Imola 17, Milano",affori-bovisa,150000,69
"Appartamento all'asta via Carlo Imbonati 15, Milano",affori-bovisa,78375,37
"Appartamento all'asta via Carlo Imbonati , 15, Milano",affori-bovisa,78375,37
"Appartamento all'asta via Giuseppe Tartini   19, Milano",affori-bovisa,69375,45
"Appartamento all'asta via privata Imola 17, Milano",affori-bovisa,150000,79
"Appartamento all'asta via Manzotti, Milano",affori-bovisa,60000,68
"Appartamento all'asta via Giuseppe Tartini, Milano",affori-bovisa,69375,47
"Appartamento all'asta via privata Imola 17, Milano",affori-bovisa,156000,82
"Appartamento all'asta via Imola 17, Milano",affori-bovisa,156000,73
"Appartamento all'asta via Carlo Imbonati , 15, Milano",affori-bovisa,78375,37
"Appartamento all'asta via Ernesto Teodoro Moneta , 5, Milano",affori-bovisa,69750,38
"Appartamento all'asta via Imbonati , 9, Milano",affori-bovisa,22500,26
"Appartamento all'asta via Ernesto Teodoro Moneta 5, Milano",affori-bovisa,69750,39
"Appartamento all'asta piazza Cardinale Pietro Gasparri, 4, Milano",affori-bovisa,94900,73
"Appartamento all'asta piazza Cardinale Pietro Gasparri, 4, Milano",affori-bovisa,78000,60
"Appartamento all'asta piazza Cardinale Pietro Gasparri, 4, Milano",affori-bovisa,94900,73
"Appartamento all'asta via Giuseppe Tartini , 19, Milano",affori-bovisa,69375,45
"Appartamento all'asta via Privata Imola, Milano",affori-bovisa,156000,75
"Appartamento all'asta via Privata Imola, Milano",affori-bovisa,150000,72
"Appartamento all'asta via Manzotti, 6, Milano",affori-bovisa,60000,54
"Appartamento all'asta via Privata Imola , 17, Milano",affori-bovisa,150000,71
"Appartamento all'asta via Trevi , 4, Milano",affori-bovisa,105000,86
"Appartamento all'asta via Privata Imola , 17, Milano",affori-bovisa,156000,72
"Appartamento all'asta via Cristina Belgioioso, Milano",affori-bovisa,127875,109
"Appartamento all'asta via Ulisse Salis 48, Milano",affori-bovisa,63000,53
"Appartamento all'asta piazza Cardinale Pietro Gasparri, 4, Milano",affori-bovisa,78000,60
"Appartamento all'asta via Imola 17, Milano",affori-bovisa,156000,75
"Appartamento all'asta via Trevi 4a, Milano",affori-bovisa,105000,86
"Appartamento all'asta via Cristina Belgioioso 2, Milano",affori-bovisa,170500,132
"Appartamento all'asta via Giuseppe Tartini 19, Milano",affori-bovisa,69375,45
"Appartamento all'asta via Imola 17, Milano",affori-bovisa,150000,69
"Appartamento all'asta via Michele Pericle Negrotto, Milano",affori-bovisa,81000,46
"Appartamento all'asta via Carlo Imbonati 9, Milano",affori-bovisa,22500,26
"Appartamento all'asta, Milano",affori-bovisa,127875,98
"Appartamento all'asta via Valsassina 12, Milano",affori-bovisa,97500,78
"Appartamento all'asta, Milano",affori-bovisa,69750,38
"Palazzo - stabile all'asta via Antonio Aldini , 57, Milano",affori-bovisa,73800,42
"Appartamento all'asta via Teano, 2, Milano",affori-bovisa,69750,59
"Appartamento all'asta, Milano",affori-bovisa,81000,46
"Appartamento all'asta via Ulisse Salis 48, Milano",affori-bovisa,63000,58
"Appartamento all'asta via Vergato, 11, Milano",affori-bovisa,210000,147
"Appartamento all'asta Citta: Milano Indirizzo: via Val Trompia, 62, Milano",affori-bovisa,75000,87
"Appartamento all'asta via Vergato 11, Milano",affori-bovisa,168000,122
"Casa indipendente all'asta via Arrivabene 11, Milano",affori-bovisa,1600,5
"Casa indipendente all'asta via Arrivabene 11, Milano",affori-bovisa,1900,6
"Casa indipendente all'asta via Arrivabene 11, Milano",affori-bovisa,1600,5
"Appartamento all'asta via Jacopino da Tradate, 14, Milano",viale-certosa-cascina-merlata,100000,74
"Appartamento all'asta via Mac Mahon, 117, Milano",viale-certosa-cascina-merlata,115000,80
"Appartamento all'asta via Gallarate, 52, Milano",viale-certosa-cascina-merlata,84000,30
"Appartamento all'asta via Gallarate 52, Milano",viale-certosa-cascina-merlata,84000,35
"Appartamento all'asta viale Certosa 103, Milano",viale-certosa-cascina-merlata,96000,76
"Appartamento all'asta via Giovanni Ambrogio De Predis 11, Milano",viale-certosa-cascina-merlata,67481,63
"Appartamento all'asta via Jacopino da Tradate 14, Milano",viale-certosa-cascina-merlata,100640,74
"Appartamento all'asta via Gallarate 52, Milano",viale-certosa-cascina-merlata,84000,30
"Appartamento all'asta via Bramantino 3, Milano",viale-certosa-cascina-merlata,83250,74
"Appartamento all'asta via Cesare Ajraghi 3, Milano",viale-certosa-cascina-merlata,84333,79
"Appartamento all'asta via Jacopino da Tradate 14, Milano",viale-certosa-cascina-merlata,100640,74
"Attico - mansarda all'asta viale Certosa 103, Milano",viale-certosa-cascina-merlata,96000,87
"Appartamento all'asta via Giovanni Ambrogio De Predis 7, Milano",viale-certosa-cascina-merlata,70913,61
"Appartamento all'asta via Jacopino da Tradate 7, Milano",viale-certosa-cascina-merlata,85400,70
"Appartamento all'asta via Jacopino da Tradate 7, Milano",viale-certosa-cascina-merlata,117806,103
"Appartamento all'asta via Gallarate 52, Milano",viale-certosa-cascina-merlata,84000,39
"Appartamento all'asta via Giovanni Ambrogio De Predis 7, Milano",viale-certosa-cascina-merlata,87000,73
"Appartamento all'asta piazza Prealpi 4, Milano",viale-certosa-cascina-merlata,73200,60
"Appartamento all'asta via chiari 5, Milano",viale-certosa-cascina-merlata,82960,68
"Appartamento all'asta via Chiari 5, Milano",viale-certosa-cascina-merlata,115875,103
"Appartamento all'asta via Gallarate , 52, Milano",viale-certosa-cascina-merlata,84000,38
"Appartamento all'asta via Gallarate 52, Milano",viale-certosa-cascina-merlata,84000,32
"Appartamento all'asta via Gallarate 52, Milano",viale-certosa-cascina-merlata,84000,33
"Appartamento all'asta via Cesare Ajraghi 3, Milano",viale-certosa-cascina-merlata,72056,63
"Appartamento all'asta viale Certosa 103, Milano",viale-certosa-cascina-merlata,96000,87
"Appartamento all'asta via Gallarate , 52, Milano",viale-certosa-cascina-merlata,84000,35
"Appartamento all'asta via Gallarate, 52, Milano",viale-certosa-cascina-merlata,84000,35
"Appartamento all'asta via Jacopo da Tradate, 14, Milano",viale-certosa-cascina-merlata,100640,74
"Appartamento all'asta via Gallarate, 52, Milano",viale-certosa-cascina-merlata,64000,38
"Appartamento all'asta via Mac Mahon, 117, Milano",viale-certosa-cascina-merlata,115600,80
"Appartamento all'asta via Jacopino Da Tradate	, 14, Milano",viale-certosa-cascina-merlata,100640,74
"Appartamento all'asta via Mac Mahon, 117, Milano",viale-certosa-cascina-merlata,115600,80
"Appartamento all'asta via Gallarate, 52, Milano",viale-certosa-cascina-merlata,84000,38
"Appartamento all'asta via Gallarate , 52, Milano",viale-certosa-cascina-merlata,84000,30
"Appartamento all'asta via Gallarate 52, Milano",viale-certosa-cascina-merlata,84000,40
"Appartamento all'asta via Jacopino da Tradate, 14, Milano",viale-certosa-cascina-merlata,100640,74
"Appartamento all'asta via Mac Mahon, 117, Milano",viale-certosa-cascina-merlata,115600,80
"Appartamento all'asta via Gallarate 52, Milano",viale-certosa-cascina-merlata,84000,38
"Appartamento all'asta via Mac Mahon, 117, Milano",viale-certosa-cascina-merlata,115600,80
"Appartamento all'asta via Gallarate, 52, Milano",viale-certosa-cascina-merlata,84000,30
"Appartamento all'asta via Jacopino Da Tradate, 14, Milano",viale-certosa-cascina-merlata,100640,74
"Appartamento all'asta via Gallarate  52, Milano",viale-certosa-cascina-merlata,84000,38
"Appartamento all'asta via Casella , 37/41, Milano",viale-certosa-cascina-merlata,191250,213
"Appartamento all'asta via Casella , 41, Milano",viale-certosa-cascina-merlata,105000,172
"Appartamento all'asta via Mac Mahon, 117, Milano",viale-certosa-cascina-merlata,115600,80
"Appartamento all'asta via Jacopino da Tradate, 14, Milano",viale-certosa-cascina-merlata,100640,74
"Appartamento all'asta via Gallarate 52, Milano",viale-certosa-cascina-merlata,84000,30
"Appartamento all'asta via Privata Venezia Giulia , 16/A, Milano",viale-certosa-cascina-merlata,974000,1465
"Appartamento all'asta viale Certosa , 269/271, Milano",viale-certosa-cascina-merlata,47000,24
"Appartamento all'asta via Frosinone, 30, Milano",bisceglie-baggio-olmi,86250,83
"Appartamento all'asta via degli Abeti 15, Milano",bisceglie-baggio-olmi,124500,87
"Appartamento all'asta via Frosinone 30, Milano",bisceglie-baggio-olmi,86250,75
"Appartamento all'asta via delle Betulle 37, Milano",bisceglie-baggio-olmi,99680,89
"Appartamento all'asta via Carlo Marx 20, Milano",bisceglie-baggio-olmi,125628,114
"Appartamento all'asta via Felicite Robert De Lamennais 7, Milano",bisceglie-baggio-olmi,151962,129
"Appartamento all'asta via degli Ontani 34, Milano",bisceglie-baggio-olmi,71775,66
"Appartamento all'asta via Val Devero 19, Milano",bisceglie-baggio-olmi,93670,85
"Appartamento all'asta via Viterbo 29, Milano",bisceglie-baggio-olmi,202520,122
"Appartamento all'asta via Viterbo 51, Milano",bisceglie-baggio-olmi,155360,133
"Appartamento all'asta via delle Betulle 37, Milano",bisceglie-baggio-olmi,99680,89
"Appartamento all'asta via dei Salici 3, Milano",bisceglie-baggio-olmi,75038,69
"Appartamento all'asta via degli Ontani 34, Milano",bisceglie-baggio-olmi,95700,88
"Appartamento all'asta via dei Larici 6, Milano",bisceglie-baggio-olmi,95700,88
"Appartamento all'asta via dei Salici 9, Milano",bisceglie-baggio-olmi,95700,88
"Appartamento all'asta via Frosinone 30, Milano",bisceglie-baggio-olmi,86250,67
"Appartamento all'asta via Frosinone 30, Milano",bisceglie-baggio-olmi,86250,69
"Appartamento all'asta via Frosinone 30, Milano",bisceglie-baggio-olmi,86250,67
"Appartamento all'asta via degli Ippocastani 4, Milano",bisceglie-baggio-olmi,76125,70
"Appartamento all'asta via degli Abeti 20, Milano",bisceglie-baggio-olmi,71775,66
"Appartamento all'asta via dei Larici 8, Milano",bisceglie-baggio-olmi,70668,65
"Appartamento all'asta via Carlo Marx 7, Milano",bisceglie-baggio-olmi,154318,131
"Appartamento all'asta via delle Betulle 5, Milano",bisceglie-baggio-olmi,94613,87
"Appartamento all'asta via Lucca 36, Milano",bisceglie-baggio-olmi,130520,106
"Appartamento all'asta via Benjamin Constant 10, Milano",bisceglie-baggio-olmi,148428,126
"Appartamento all'asta via degli Ontani 32, Milano",bisceglie-baggio-olmi,119843,87
"Appartamento all'asta via degli Ontani 30, Milano",bisceglie-baggio-olmi,82748,88
"Appartamento all'asta via Lucca 48, Milano",bisceglie-baggio-olmi,135520,110
"Appartamento all'asta via Val Devero 19, Milano",bisceglie-baggio-olmi,79800,105
"Appartamento all'asta via Carlo Marx 22, Milano",bisceglie-baggio-olmi,175864,149
"Appartamento all'asta via degli Ippocastani 4, Milano",bisceglie-baggio-olmi,79055,90
"Appartamento all'asta via dei Larici 24, Milano",bisceglie-baggio-olmi,97350,88
"Appartamento all'asta via dei Larici 24, Milano",bisceglie-baggio-olmi,95138,86
"Appartamento all'asta via Viterbo 33, Milano",bisceglie-baggio-olmi,159760,131
"Appartamento all'asta via dei Larici 14, Milano",bisceglie-baggio-olmi,98456,89
"Appartamento all'asta via dei Larici 26, Milano",bisceglie-baggio-olmi,94031,85
"Appartamento all'asta via degli Ontani 42, Milano",bisceglie-baggio-olmi,93525,86
"Appartamento all'asta via delle betulle, 37, Milano",bisceglie-baggio-olmi,99680,89
"Appartamento all'asta via frosinone, 30, Milano",bisceglie-baggio-olmi,86250,75
"Appartamento all'asta via degli Ippocastani 4, Milano",bisceglie-baggio-olmi,70688,65
"Appartamento all'asta via frosinone , 30, Milano",bisceglie-baggio-olmi,86250,83
"Appartamento all'asta via Frosinone 30, Milano",bisceglie-baggio-olmi,86250,75
"Appartamento all'asta via delle Betulle, 37, Milano",bisceglie-baggio-olmi,99680,89
"Appartamento all'asta via Frosinone , 30, Milano",bisceglie-baggio-olmi,82250,75
"Appartamento all'asta via dellle Betulle, 37, Milano",bisceglie-baggio-olmi,99680,89
"Appartamento all'asta via Frosinone , 30, Milano",bisceglie-baggio-olmi,86250,75
"Appartamento all'asta via frosinone, Milano",bisceglie-baggio-olmi,86250,83
"Appartamento all'asta via frosinone, Milano",bisceglie-baggio-olmi,86250,83
"Appartamento all'asta via Delle Betulle, 37, Milano",bisceglie-baggio-olmi,99680,89
"Appartamento all'asta via frosinone 30, Milano",bisceglie-baggio-olmi,86250,101
"Appartamento all'asta via Novara, 385, Milano",bisceglie-baggio-olmi,88320,241
"Appartamento all'asta via Frosinone , 30, Milano",bisceglie-baggio-olmi,86250,74
"Palazzo - stabile all'asta via frosinone, 30, Milano",bisceglie-baggio-olmi,86250,75
"Appartamento all'asta via Dei Salici, 8, Milano",bisceglie-baggio-olmi,138000,99
"Appartamento all'asta via Antonio Ceriani 9, Milano",bisceglie-baggio-olmi,342000,185
"Appartamento all'asta via Privata Pantigliate , 10, Milano",bande-nere-inganni,128250,62
"Appartamento all'asta via Pantigliate 10, Milano",bande-nere-inganni,128250,62
"Appartamento all'asta via Pisanello 21, Milano",bande-nere-inganni,109800,43
"Appartamento all'asta via Pisanello 21, Milano",bande-nere-inganni,109800,42
"Appartamento all'asta via Pantigliate 10, Milano",bande-nere-inganni,128250,60
"Appartamento all'asta via Pisanello, Milano",bande-nere-inganni,109800,44
"Appartamento all'asta via Privata Pantigliate, 2, Milano",bande-nere-inganni,128250,62
"Appartamento all'asta via Simone Saint Bon 2, Milano",bande-nere-inganni,90000,65
"Appartamento all'asta via Pantigliate 10, Milano",bande-nere-inganni,128250,62
"Appartamento all'asta via Pantigliate 10, Milano",bande-nere-inganni,128250,62
"Appartamento all'asta via Pisanello 21, Milano",bande-nere-inganni,109800,43
"Appartamento all'asta via delle Genziane 3, Milano",bande-nere-inganni,91140,70
"Appartamento all'asta via Pisanello 21, Milano",bande-nere-inganni,109800,43
"Appartamento all'asta via Simone Saint Bon 2, Milano",bande-nere-inganni,90000,68
"Appartamento all'asta via Cascina Corba 98, Milano",bande-nere-inganni,78120,63
"Appartamento all'asta via Angelo Inganni 64, Milano",bande-nere-inganni,108823,79
"Appartamento all'asta via Pantigliate 10, Milano",bande-nere-inganni,128250,62
"Appartamento all'asta via Pisanello 21, Milano",bande-nere-inganni,109800,43
"Appartamento all'asta via delle Genziane 3, Milano",bande-nere-inganni,114576,88
"Appartamento all'asta via Pisanello   21, Milano",bande-nere-inganni,109800,44
"Appartamento all'asta via Simone Saint Bon 2, Milano",bande-nere-inganni,90000,65
"Appartamento all'asta via Cascina Corba 96, Milano",bande-nere-inganni,83080,67
"Appartamento all'asta via Cascina Corba 96, Milano",bande-nere-inganni,97960,79
"Appartamento all'asta via Privata Pantigliate, 10, Milano",bande-nere-inganni,128250,62
"Appartamento all'asta via Pisanello 21, Milano",bande-nere-inganni,109800,44
"Appartamento all'asta via Pisanello   21, Milano",bande-nere-inganni,109800,44
"Appartamento all'asta via Simone Saint Bon 2, Milano",bande-nere-inganni,90000,76
